FIPS,State,County,% Limited Access,% Diabetic,% Rural,Household Income,Mentally Unhealthy Days,Food Environment Index,Income Ratio
21027.0,Kentucky,Breckinridge,4.1843929809,14.6,100.0,40107.0,5.2,7.5,4.0350355602
21029.0,Kentucky,Bullitt,7.158891978,12.0,30.413487803,57462.0,4.9,7.8,3.6064102564
21031.0,Kentucky,Butler,5.0124279681,13.0,100.0,36670.0,4.2,7.3,5.2390136719
21033.0,Kentucky,Caldwell,5.0827563236,12.4,54.636475662,37317.0,4.5,7.4,5.5402024178
21035.0,Kentucky,Calloway,5.2617348092,10.4,48.718776048,37977.0,3.1,7.3,5.4815022815
21037.0,Kentucky,Campbell,6.3043599991,10.4,15.296227418,53321.0,4.9,7.6,4.6462905859
21039.0,Kentucky,Carlisle,2.1146646922,12.4,100.0,38283.0,,8.3,4.0310169408
21041.0,Kentucky,Carroll,17.041921095,13.9,52.22458607,41792.0,6.9,5.4,4.754538672
21043.0,Kentucky,Carter,1.7009832111,14.5,79.37950938,34767.0,5.2,7.5,4.5361899247
21045.0,Kentucky,Casey,3.6219798333,11.6,100.0,29303.0,5.1,7.4,4.6329548053
21047.0,Kentucky,Christian,8.5832672182,10.7,28.555202488,41333.0,3.7,5.9,4.1653636982
21049.0,Kentucky,Clark,2.7327915845,11.2,27.467497824,45516.0,4.8,7.6,4.5537059837
21051.0,Kentucky,Clay,7.2494471357,13.3,78.568798896,24173.0,5.9,5.9,5.8624164633
21053.0,Kentucky,Clinton,1.0232582365,10.8,100.0,27443.0,4.4,7.3,4.2844270792
21055.0,Kentucky,Crittenden,0.0,13.2,70.821256039,37372.0,3.8,8.0,4.9898416093
21057.0,Kentucky,Cumberland,1.2627802109,12.9,100.0,30043.0,5.0,7.2,4.9168992743
21059.0,Kentucky,Daviess,4.3696957368,10.3,27.016429399,46908.0,3.7,7.7,4.4787696769
21061.0,Kentucky,Edmonson,0.7991487953,14.0,100.0,36324.0,4.8,7.7,5.1508889326
21063.0,Kentucky,Elliott,0.1333985361,11.2,100.0,29544.0,4.7,7.0,5.7554751859
21065.0,Kentucky,Estill,6.2650469955,13.5,76.124591058,30388.0,6.6,6.8,5.4872118156
21067.0,Kentucky,Fayette,5.8750549286,9.5,3.0669060152,47959.0,3.3,7.0,5.4803495791
21069.0,Kentucky,Fleming,3.0284196778,12.3,80.519933092,35454.0,4.6,7.6,5.9615297236
21071.0,Kentucky,Floyd,2.4150128324,17.0,83.871131277,31229.0,6.5,6.9,5.6635003362
21073.0,Kentucky,Franklin,7.9827454957,11.2,27.554022522,46309.0,4.5,7.0,4.7030709884
21075.0,Kentucky,Fulton,0.0225191248,12.3,64.435637751,28550.0,7.9,6.1,5.3119790815
21077.0,Kentucky,Gallatin,0.0,11.1,100.0,44142.0,4.3,7.8,3.8511901864
21079.0,Kentucky,Garrard,12.001045399,12.7,77.891438032,42853.0,6.2,6.8,4.111345776
21081.0,Kentucky,Grant,8.3608384396,11.4,64.990673911,43861.0,5.1,7.2,3.9748975174
21083.0,Kentucky,Graves,4.4707683847,11.6,69.40815172,39960.0,3.8,7.4,5.116717441
21085.0,Kentucky,Grayson,10.995302143,12.5,73.580361998,32813.0,3.9,6.4,4.5507609197
21087.0,Kentucky,Green,3.7852697372,12.5,100.0,32309.0,5.1,7.5,5.6166074887
21089.0,Kentucky,Greenup,8.0598738113,14.8,39.287455974,44581.0,4.2,7.3,4.7675244011
21091.0,Kentucky,Hancock,0.1408732196,11.6,89.305312318,50809.0,3.6,8.6,4.0182839814
21093.0,Kentucky,Hardin,8.2482635292,12.2,34.212595814,48327.0,3.6,6.9,4.308000729
21095.0,Kentucky,Harlan,9.9204171525,14.7,54.156704693,25460.0,5.7,5.6,5.1251438908
21097.0,Kentucky,Harrison,3.5040702145,12.5,65.929109625,42228.0,,7.3,5.6181608102
21099.0,Kentucky,Hart,4.3120165682,13.8,87.186109127,33588.0,4.0,7.3,5.0624
21101.0,Kentucky,Henderson,3.0749677236,10.9,38.198918919,42492.0,4.3,7.6,4.8859529593
21103.0,Kentucky,Henry,2.7514075865,11.5,100.0,48245.0,,7.6,4.6192943771
21105.0,Kentucky,Hickman,1.2446567129,13.2,100.0,38733.0,5.0,7.7,3.8722354542
21107.0,Kentucky,Hopkins,6.0087730331,12.5,47.124893436,40782.0,4.6,7.2,4.888320289
21109.0,Kentucky,Jackson,0.1385404728,11.9,100.0,28759.0,6.9,6.6,5.8784610901
21111.0,Kentucky,Jefferson,4.5673143176,11.7,1.3731014605,47495.0,3.8,6.9,4.934407661
21113.0,Kentucky,Jessamine,2.2862535514,10.5,25.898406949,52011.0,4.0,7.8,4.5587996756
21115.0,Kentucky,Johnson,4.6629940102,14.4,73.017640007,34593.0,6.8,7.2,4.9522620447
21117.0,Kentucky,Kenton,6.5129498884,10.4,6.9759579264,53949.0,3.9,7.4,4.3997270286
21119.0,Kentucky,Knott,0.1630515373,14.0,100.0,32294.0,4.7,7.2,5.4441500788
21121.0,Kentucky,Knox,3.4092450169,14.8,62.923815199,26220.0,6.1,6.2,5.323805635
21123.0,Kentucky,Larue,0.6288447461,13.4,75.952934545,41537.0,4.8,8.1,4.3338521401
21125.0,Kentucky,Laurel,4.893515552,12.2,56.842087376,35372.0,4.2,7.2,4.7920890479
21127.0,Kentucky,Lawrence,6.4480299431,15.7,77.10592686,33469.0,5.0,6.8,5.477387705
21129.0,Kentucky,Lee,0.006392086,12.6,100.0,25767.0,7.7,6.6,6.1219956715
21131.0,Kentucky,Leslie,1.8778138138,15.4,100.0,29008.0,6.2,7.0,6.4090660841
21133.0,Kentucky,Letcher,0.0,17.6,100.0,31799.0,5.3,7.1,6.0110436689
21135.0,Kentucky,Lewis,0.8146906522,12.5,100.0,30443.0,4.9,7.0,5.9615384615
21137.0,Kentucky,Lincoln,4.1427418974,12.7,81.658717969,35092.0,5.1,7.1,5.2918348339
21139.0,Kentucky,Livingston,0.7739167848,13.4,95.377665721,41177.0,6.3,8.2,4.096429335
21141.0,Kentucky,Logan,1.1995527504,12.8,74.980435998,39513.0,4.7,7.7,4.9522623495
21143.0,Kentucky,Lyon,0.2984528109,13.2,100.0,43311.0,,8.0,5.0639409954
21145.0,Kentucky,McCracken,7.6068302109,10.0,27.8242965,42069.0,3.8,7.0,4.9397617192
21147.0,Kentucky,McCreary,3.4672008511,14.2,100.0,24406.0,6.2,6.2,5.2810516772
21149.0,Kentucky,McLean,0.0133547098,13.5,100.0,38128.0,3.9,8.1,3.9566395664
21151.0,Kentucky,Madison,3.6025783158,10.0,38.517294611,44845.0,3.7,7.3,5.0171815134
21153.0,Kentucky,Magoffin,0.4777986833,13.9,100.0,29817.0,6.3,6.4,5.5327182804
21155.0,Kentucky,Marion,0.9220403016,11.3,71.513622603,39665.0,4.6,7.8,4.7881164429
21157.0,Kentucky,Marshall,1.07736061,10.9,85.859196133,44157.0,4.5,8.3,3.8960269296
21159.0,Kentucky,Martin,0.1471710865,11.9,100.0,26931.0,5.9,6.7,6.2626814841
21161.0,Kentucky,Mason,5.103257288,14.4,55.397369926,42329.0,3.7,7.2,4.8425123037
21163.0,Kentucky,Meade,6.9825570403,10.7,85.899587441,45984.0,4.5,7.1,4.1042968191
21165.0,Kentucky,Menifee,0.0,13.0,100.0,30047.0,4.4,6.9,5.1802520338
21167.0,Kentucky,Mercer,6.8192660581,10.7,59.143968872,43903.0,4.4,7.3,4.6973995272
21169.0,Kentucky,Metcalfe,0.4308638711,13.2,100.0,30899.0,4.9,8.1,4.2061805891
21171.0,Kentucky,Monroe,2.5344379897,12.4,100.0,29900.0,4.2,7.4,5.2752285739
21173.0,Kentucky,Montgomery,10.139070702,11.8,59.111664591,41326.0,4.8,6.4,5.2678084061
21175.0,Kentucky,Morgan,4.8004277862,14.9,100.0,31579.0,5.7,6.5,5.4386896186
21177.0,Kentucky,Muhlenberg,1.7586073543,12.2,68.433918537,37048.0,4.0,7.7,4.387766248
21179.0,Kentucky,Nelson,4.4917570216,8.7,56.944540369,49444.0,3.5,7.5,4.3120357358
21181.0,Kentucky,Nicholas,0.1876894774,12.8,100.0,37006.0,,8.0,4.8177777778
21183.0,Kentucky,Ohio,4.5150925569,14.4,73.487962419,40622.0,5.1,7.7,4.4927634
21185.0,Kentucky,Oldham,5.2317987711,10.1,20.327939519,86580.0,3.8,8.5,3.7145123324
21187.0,Kentucky,Owen,1.7276133342,11.7,100.0,42134.0,4.1,8.0,4.4742724098
21189.0,Kentucky,Owsley,0.6865766298,14.1,100.0,22715.0,4.9,6.8,5.7779377561
21191.0,Kentucky,Pendleton,0.3505535456,13.8,100.0,45570.0,6.0,8.0,4.1100695494
21193.0,Kentucky,Perry,3.004950251,14.5,74.073558094,32300.0,6.7,6.8,5.7747185009
21195.0,Kentucky,Pike,0.5002793443,15.1,87.798351378,35071.0,6.9,7.6,5.3518880698
21197.0,Kentucky,Powell,0.7962333284,11.3,67.105367478,31923.0,,7.0,6.6487000634
21199.0,Kentucky,Pulaski,6.4273511022,13.0,53.947639662,34355.0,4.0,6.9,5.7363564669
21201.0,Kentucky,Robertson,38.255444835,13.8,100.0,38101.0,4.4,3.6,4.965934727
21203.0,Kentucky,Rockcastle,1.179955605,14.5,83.718339587,33131.0,5.1,7.5,5.7885089884
21205.0,Kentucky,Rowan,3.8020582044,12.1,68.790982728,37690.0,4.9,6.9,5.6383043379
21207.0,Kentucky,Russell,1.0935940155,11.2,100.0,30985.0,4.0,7.5,6.0847204226
21209.0,Kentucky,Scott,4.0083888887,10.2,32.463485468,61906.0,3.5,7.9,4.0929697388
21211.0,Kentucky,Shelby,2.1193794752,11.4,47.007653182,56808.0,3.3,8.2,3.9036242905
21213.0,Kentucky,Simpson,5.1835507254,12.4,45.218445201,39117.0,4.6,7.2,4.2996869202
21215.0,Kentucky,Spencer,0.0,10.1,100.0,66711.0,,8.9,3.2667525396
21217.0,Kentucky,Taylor,2.4618150535,12.6,52.190763708,36599.0,4.2,7.4,4.9884093543
21219.0,Kentucky,Todd,4.0296208018,11.0,100.0,38533.0,5.4,7.4,4.7053744039
21221.0,Kentucky,Trigg,3.4660432534,11.7,79.356998396,43416.0,4.7,7.8,4.3700333316
21223.0,Kentucky,Trimble,8.9898052619,11.3,94.698603701,45394.0,,7.2,4.0801342663
21225.0,Kentucky,Union,4.4548721456,11.3,65.282867995,44595.0,4.3,7.1,4.7831303725
21227.0,Kentucky,Warren,3.0809677887,8.5,31.184969066,48137.0,4.4,7.3,5.0769274635
21229.0,Kentucky,Washington,3.4417542816,14.7,100.0,42500.0,4.0,7.7,4.3619919364
21231.0,Kentucky,Wayne,8.4847671236,11.7,67.731706145,29878.0,5.7,6.1,5.0033495227
21233.0,Kentucky,Webster,0.1870828682,12.9,100.0,40881.0,3.1,8.0,4.8618482381
21235.0,Kentucky,Whitley,6.3669611692,12.8,65.156999747,30878.0,5.8,6.6,4.6365514076
21237.0,Kentucky,Wolfe,3.7239735758,11.2,100.0,25657.0,5.6,6.0,6.6473354232
21239.0,Kentucky,Woodford,8.0359339794,11.6,36.15622118,59233.0,2.9,7.6,4.0337113323
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
56000.0,Wyoming,,7.5735367699,8.2,35.241986707,58424.0,3.2,7.7,4.1124567474
56001.0,Wyoming,Albany,13.40639927,5.4,11.939722857,42443.0,3.5,6.0,6.3460379128
56003.0,Wyoming,Big Horn,6.6427426236,9.7,100.0,49052.0,2.9,7.8,3.6680244399
56005.0,Wyoming,Campbell,3.1859549688,7.4,29.072464396,81652.0,2.8,8.7,2.9517928006
56007.0,Wyoming,Carbon,14.276318774,8.4,41.630468996,54210.0,3.4,7.1,3.7687332148
56009.0,Wyoming,Converse,2.4934296063,8.8,55.360370129,62438.0,2.7,8.5,3.8073374501
56011.0,Wyoming,Crook,25.900093842,8.5,100.0,59490.0,3.2,6.0,3.0337974243
56013.0,Wyoming,Fremont,4.7800521961,9.5,51.424370062,51920.0,3.6,7.6,4.5682090626
56015.0,Wyoming,Goshen,10.516322321,9.2,45.995924221,43311.0,3.7,7.1,3.733686228
56017.0,Wyoming,Hot Springs,2.6235062506,9.7,31.483790524,42694.0,3.5,7.9,3.455985054
56019.0,Wyoming,Johnson,4.8573162159,9.6,49.025557241,51521.0,3.3,8.1,3.9389019083
56021.0,Wyoming,Laramie,5.9182487759,9.2,19.784603981,59712.0,3.1,7.8,3.9298751565
56023.0,Wyoming,Lincoln,3.195552515,7.8,82.72948194,67256.0,2.7,8.3,3.5492425532
56025.0,Wyoming,Natrona,12.066377426,8.8,14.449304175,57701.0,3.6,7.3,4.0252573208
56027.0,Wyoming,Niobrara,6.1801932164,8.2,100.0,43994.0,3.8,7.4,4.8808121187
56029.0,Wyoming,Park,7.5316856711,8.1,44.240382911,50967.0,2.8,7.7,3.6306717168
56031.0,Wyoming,Platte,6.7124812118,10.0,58.647744318,48621.0,2.5,7.8,4.562149623
56033.0,Wyoming,Sheridan,11.779356427,8.0,35.478774557,51628.0,3.6,7.2,3.9465636371
56035.0,Wyoming,Sublette,4.193221032,5.7,100.0,74951.0,2.9,8.7,3.6355351889
56037.0,Wyoming,Sweetwater,5.5120732688,7.6,10.916312834,72899.0,3.7,8.2,3.9373490831
56039.0,Wyoming,Teton,4.9754088173,4.3,46.430919508,70201.0,2.3,7.9,4.0515298404
56041.0,Wyoming,Uinta,7.1901495537,8.2,43.095937115,60953.0,3.5,7.8,4.6302151954
56043.0,Wyoming,Washakie,2.7379392521,9.7,35.954529474,50740.0,2.3,8.2,4.1569042578
56045.0,Wyoming,Weston,3.9892218462,8.5,54.536625971,59314.0,3.0,8.1,4.0701894737
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
5000.0,Arkansas,,8.4065358926,11.7,43.839675876,40605.0,3.9,6.2,4.819781125
5001.0,Arkansas,Arkansas,7.9225802145,13.9,34.707397865,38497.0,4.0,6.1,4.1453393187
5003.0,Arkansas,Ashley,11.295935625,13.4,51.681691301,36479.0,3.0,5.4,4.7852513228
5005.0,Arkansas,Baxter,5.4174124571,12.2,65.84202539,36082.0,4.1,7.0,4.0402772798
5007.0,Arkansas,Benton,6.3376040804,9.4,25.160048613,56518.0,3.0,7.4,4.0829655092
5009.0,Arkansas,Boone,10.758547115,11.9,62.198195269,38410.0,4.0,6.5,4.1327060165
5011.0,Arkansas,Bradley,4.6951993417,13.4,49.59158846,31733.0,3.7,5.9,5.1483434854
5013.0,Arkansas,Calhoun,31.882145474,12.7,100.0,37497.0,,3.9,4.3540835329
5015.0,Arkansas,Carroll,4.0544558672,11.3,72.833928441,34109.0,4.1,7.4,4.2336597452
5017.0,Arkansas,Chicot,2.9488222746,16.3,54.279661017,28006.0,3.9,5.0,5.4769435806
5019.0,Arkansas,Clark,3.912026831,11.9,54.377038487,36517.0,2.6,6.0,5.5345628812
5021.0,Arkansas,Clay,5.026389121,11.7,58.857178387,33488.0,3.4,6.4,4.326602831
5023.0,Arkansas,Cleburne,4.8284858015,14.6,75.521755872,41612.0,4.5,7.2,4.5667065868
5025.0,Arkansas,Cleveland,8.8024064682,14.2,100.0,42414.0,4.9,6.5,4.6136783734
5027.0,Arkansas,Columbia,7.3831767574,13.0,57.486151841,36927.0,4.6,5.5,6.0461747397
5029.0,Arkansas,Conway,9.3877200811,13.3,70.516617308,38145.0,6.2,6.0,5.0553466588
5031.0,Arkansas,Craighead,10.299671912,11.9,32.168223718,41608.0,3.5,5.9,5.0325663717
5033.0,Arkansas,Crawford,9.6121687035,10.7,51.961322399,39384.0,4.4,6.5,4.2553929348
5035.0,Arkansas,Crittenden,4.3933260868,15.5,20.887195002,37726.0,4.2,4.9,5.2431885005
5037.0,Arkansas,Cross,7.914343972,12.5,56.787912703,35438.0,4.5,6.0,4.3807166285
5039.0,Arkansas,Dallas,9.7616838681,13.9,52.63676688,32591.0,,5.2,5.2273836642
5041.0,Arkansas,Desha,15.900870814,14.6,31.419126691,30241.0,4.2,3.7,5.6253984231
5043.0,Arkansas,Drew,7.3950633762,13.4,48.608784915,35249.0,4.7,5.3,6.2018348624
5045.0,Arkansas,Faulkner,9.0751424133,10.6,38.760299195,49936.0,3.5,6.5,4.3976491358
5047.0,Arkansas,Franklin,5.5602276116,12.3,82.604137931,38874.0,5.0,7.0,4.6576512456
5049.0,Arkansas,Fulton,9.2982904605,13.4,92.919559004,33439.0,3.3,6.6,4.0833541615
5051.0,Arkansas,Garland,11.528254533,12.5,36.903274181,39057.0,5.3,6.0,4.9655875448
5053.0,Arkansas,Grant,4.0445132804,10.9,75.029406822,47089.0,5.0,7.8,4.0116937694
5055.0,Arkansas,Greene,8.2664710991,13.9,41.506296032,40840.0,3.3,6.3,4.6523921666
5057.0,Arkansas,Hempstead,10.5990309,14.4,55.769826175,33715.0,3.9,5.4,4.9721482383
5059.0,Arkansas,Hot Spring,8.6391413897,11.9,65.969079367,39927.0,5.8,6.6,4.1575357658
5061.0,Arkansas,Howard,7.3329383568,12.7,67.517586482,32740.0,3.1,6.0,4.276152228
5063.0,Arkansas,Independence,7.7657358926,11.8,68.584058722,37761.0,4.4,6.3,4.6213989057
5065.0,Arkansas,Izard,2.6508893577,11.8,100.0,33308.0,6.0,7.1,4.3033806626
5067.0,Arkansas,Jackson,8.5557248611,13.8,65.060843474,32923.0,4.7,5.6,4.5813239134
5069.0,Arkansas,Jefferson,6.8680469518,15.5,30.916252341,36169.0,4.1,5.0,5.2650752035
5071.0,Arkansas,Johnson,4.3637839181,12.1,71.366483947,33634.0,3.4,7.1,4.2821241682
5073.0,Arkansas,Lafayette,8.8773861869,14.4,100.0,30642.0,5.2,5.3,5.5617242536
5075.0,Arkansas,Lawrence,13.092812551,12.1,63.560149297,34740.0,,5.6,4.3444850256
5077.0,Arkansas,Lee,15.842473107,12.6,63.507290867,27068.0,4.0,3.4,5.9017059301
5079.0,Arkansas,Lincoln,20.631812684,11.3,100.0,36062.0,3.0,4.0,5.7386751474
5081.0,Arkansas,Little River,3.5518669005,13.2,68.521752335,36310.0,4.0,7.0,4.4214381996
5083.0,Arkansas,Logan,6.8361031181,13.1,71.019549949,34090.0,2.9,6.9,4.245370646
5085.0,Arkansas,Lonoke,6.3420318093,11.7,44.812452455,55648.0,3.9,7.2,4.0898991189
5087.0,Arkansas,Madison,11.980011281,13.0,100.0,36358.0,2.1,6.3,4.5603420562
5089.0,Arkansas,Marion,5.5004493331,13.3,100.0,34217.0,4.2,7.0,3.995951417
5091.0,Arkansas,Miller,9.878698286,11.8,40.011964475,40005.0,4.2,5.8,4.898227346
5093.0,Arkansas,Mississippi,6.876866992,12.9,36.267211704,34285.0,4.8,5.2,5.6965392934
5095.0,Arkansas,Monroe,6.2465590075,14.9,68.977788686,29870.0,,5.2,5.6155697491
5097.0,Arkansas,Montgomery,9.8576478063,12.0,100.0,31763.0,4.6,6.4,4.308366381
5099.0,Arkansas,Nevada,10.851664956,14.5,69.178615094,33341.0,10.1,5.4,4.9580816534
5101.0,Arkansas,Newton,15.177458175,12.4,100.0,31824.0,3.7,5.7,4.8336973479
5103.0,Arkansas,Ouachita,15.431004467,13.3,56.351454824,35006.0,6.1,4.6,4.8725128961
5105.0,Arkansas,Perry,5.1698928613,12.2,100.0,42328.0,4.1,7.3,4.4135151274
5107.0,Arkansas,Phillips,24.055400534,16.6,47.966171807,25894.0,5.0,2.3,5.1841631674
5109.0,Arkansas,Pike,9.1187493294,12.9,100.0,35592.0,3.1,6.2,4.7815455891
5111.0,Arkansas,Poinsett,5.4823503515,11.8,71.13859171,34113.0,6.6,6.1,4.9714723926
5113.0,Arkansas,Polk,18.848796215,12.3,73.385925854,31818.0,4.0,5.5,4.3886631717
5115.0,Arkansas,Pope,5.9088888677,11.0,54.49363604,39704.0,3.2,6.8,4.3213949626
5117.0,Arkansas,Prairie,1.6030508922,12.9,100.0,38921.0,3.1,7.0,4.4474749627
5119.0,Arkansas,Pulaski,10.119429417,10.8,12.276746057,46526.0,3.3,5.6,5.0426640013
5121.0,Arkansas,Randolph,14.172658787,12.5,67.421670655,33148.0,5.2,5.7,4.74740162
5123.0,Arkansas,St. Francis,14.666874339,13.3,51.55354236,29011.0,5.9,3.7,5.186033564
5125.0,Arkansas,Saline,6.1549613716,10.9,36.160122482,54921.0,4.2,7.5,3.6805456924
5127.0,Arkansas,Scott,7.4110134772,12.2,70.355203418,32404.0,4.2,6.8,4.4847586518
5129.0,Arkansas,Searcy,19.12849033,12.3,100.0,27299.0,5.0,5.2,4.883109708
5131.0,Arkansas,Sebastian,5.2942796009,12.8,20.812126225,41685.0,3.6,6.7,4.5859802848
5133.0,Arkansas,Sevier,19.856970796,12.9,63.600656583,33698.0,3.7,5.3,3.9608828939
5135.0,Arkansas,Sharp,8.8333662023,12.7,80.056765524,31224.0,6.6,6.3,4.316079445
5137.0,Arkansas,Stone,12.359567105,14.5,100.0,27522.0,5.6,5.9,4.7771463677
5139.0,Arkansas,Union,11.189415944,12.7,54.504190783,38132.0,4.2,5.3,5.4947573085
5141.0,Arkansas,Van Buren,6.4870819665,14.0,100.0,35111.0,4.1,6.5,4.5
5143.0,Arkansas,Washington,7.2995879974,8.0,25.494792308,43302.0,3.2,6.7,5.0468092466
5145.0,Arkansas,White,5.7990708623,10.6,54.317816181,43363.0,3.1,6.7,4.7917736323
5147.0,Arkansas,Woodruff,2.4578336547,14.4,100.0,29159.0,,5.6,5.3272650653
5149.0,Arkansas,Yell,3.482367066,12.2,79.125535272,34679.0,3.6,7.3,4.6682000778
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
18000.0,Indiana,,6.3090591047,10.8,27.55639361,47508.0,3.7,7.2,4.3471129231
18001.0,Indiana,Adams,2.7613298433,10.0,53.67435368,48001.0,2.8,7.9,3.6729377713
18003.0,Indiana,Allen,10.130098573,10.3,11.879694593,45587.0,3.3,6.8,4.1392987681
18005.0,Indiana,Bartholomew,6.490776353,10.6,33.703153892,54341.0,3.0,7.7,4.1324727154
18007.0,Indiana,Benton,0.3643874168,12.6,100.0,49318.0,2.6,8.2,3.79054928
18009.0,Indiana,Blackford,0.6354445662,12.4,50.610997963,39373.0,5.0,7.6,3.3871878499
18011.0,Indiana,Boone,1.1978013832,9.2,34.405014124,68047.0,2.8,8.6,4.2218178396
18013.0,Indiana,Brown,0.6080154368,11.9,100.0,51074.0,2.5,8.3,4.2954575848
18015.0,Indiana,Carroll,1.9346920171,10.9,81.404118085,52587.0,3.3,8.3,3.7825695931
18017.0,Indiana,Cass,1.1724009243,9.5,44.667145717,41611.0,3.6,8.0,3.5852354121
18019.0,Indiana,Clark,6.6368855361,12.8,20.514914,50296.0,4.8,7.4,4.0563775395
18021.0,Indiana,Clay,1.1974476077,11.3,60.888806248,47030.0,2.3,7.8,4.1130726367
18023.0,Indiana,Clinton,1.0664046689,12.9,49.783289189,47279.0,4.1,8.1,3.8587043812
18025.0,Indiana,Crawford,4.3504599604,13.5,100.0,38014.0,4.2,7.4,4.1120762592
18027.0,Indiana,Daviess,1.1464438986,11.9,60.281850354,45578.0,3.8,8.3,3.4424625764
18029.0,Indiana,Dearborn,7.0723616924,11.2,53.058125362,55077.0,3.4,7.7,3.7014059362
18031.0,Indiana,Decatur,4.3937601396,12.3,53.795648796,47666.0,4.7,7.5,3.5414166192
18033.0,Indiana,DeKalb,8.4991987779,10.1,42.299220804,50279.0,3.4,7.4,3.856950431
18035.0,Indiana,Delaware,6.9526139595,11.8,22.811907777,37116.0,4.9,6.6,4.7870992031
18037.0,Indiana,Dubois,1.4843161515,10.1,49.246818974,55606.0,1.8,8.7,3.5643732838
18039.0,Indiana,Elkhart,5.787542506,9.3,20.587267601,46123.0,3.6,7.3,3.7797199597
18041.0,Indiana,Fayette,9.1484246042,13.1,36.783787124,40212.0,6.7,6.2,4.5997771076
18043.0,Indiana,Floyd,4.1569578986,9.8,20.327710585,55844.0,3.7,7.7,4.5095431931
18045.0,Indiana,Fountain,1.0408823489,13.1,65.951276102,42732.0,3.4,8.2,3.7062973609
18047.0,Indiana,Franklin,4.2685898286,12.4,88.859531338,53538.0,3.1,7.8,3.5637783415
18049.0,Indiana,Fulton,6.4582358559,11.5,64.921290075,44337.0,4.0,7.4,4.3128798064
18051.0,Indiana,Gibson,3.7379210874,11.4,53.619078888,48579.0,4.2,7.9,3.8784285288
18053.0,Indiana,Grant,7.889665522,13.8,28.913375487,39325.0,4.3,6.7,4.3607949622
18055.0,Indiana,Greene,3.1642172368,14.5,74.843962008,43786.0,3.4,7.7,4.4276448918
18057.0,Indiana,Hamilton,4.1899074574,7.8,5.6353776282,84022.0,2.4,8.6,3.6830133608
18059.0,Indiana,Hancock,8.3809676387,10.3,30.446272964,67738.0,4.0,7.8,3.516612356
18061.0,Indiana,Harrison,1.0768208547,10.5,85.84747485,50321.0,4.0,8.4,4.1058834073
18063.0,Indiana,Hendricks,5.8656596626,9.2,17.846928112,68575.0,2.7,8.3,3.2737330279
18065.0,Indiana,Henry,1.46622768,10.6,42.855121103,42133.0,3.9,7.6,4.2482105495
18067.0,Indiana,Howard,9.6854564947,12.5,21.535431168,45211.0,4.9,6.7,4.6777795502
18069.0,Indiana,Huntington,7.2952315386,13.2,50.956254714,44828.0,3.0,7.5,3.7967120543
18071.0,Indiana,Jackson,4.8342922598,11.8,43.732301303,49614.0,4.1,7.8,3.696749107
18073.0,Indiana,Jasper,1.7654107178,11.5,68.03871199,53757.0,4.6,8.3,3.2405802167
18075.0,Indiana,Jay,8.9481000562,12.7,55.653319531,41847.0,4.0,7.3,3.7011073966
18077.0,Indiana,Jefferson,5.2741174265,11.0,45.0968299,44569.0,4.8,7.5,3.7346139672
18079.0,Indiana,Jennings,8.1220110565,11.2,60.196319018,44554.0,5.1,7.1,4.1094361578
18081.0,Indiana,Johnson,6.1124582129,10.4,13.896487032,58936.0,3.2,7.9,3.7968486019
18083.0,Indiana,Knox,3.9723260604,10.0,36.214880333,44091.0,5.3,7.6,4.4418750356
18085.0,Indiana,Kosciusko,7.0543469093,9.7,46.597636961,51603.0,3.2,7.8,3.8005832118
18087.0,Indiana,LaGrange,0.4998838678,10.5,91.615492351,51810.0,3.7,8.2,3.5563890326
18089.0,Indiana,Lake,8.1162919346,12.9,3.9681051602,48341.0,3.5,6.6,4.8160772034
18091.0,Indiana,LaPorte,7.267155158,9.9,35.627584846,46610.0,3.5,6.9,4.2911442199
18093.0,Indiana,Lawrence,3.6890272303,15.6,58.447132267,44435.0,4.0,7.4,4.4004429559
18095.0,Indiana,Madison,6.264639775,12.4,23.088668753,41117.0,4.8,7.0,4.3248970301
18097.0,Indiana,Marion,8.0605342295,10.9,0.6001817592,41478.0,3.8,6.1,4.7134661003
18099.0,Indiana,Marshall,4.4221317025,10.9,63.346156298,45855.0,3.1,7.8,4.1371766516
18101.0,Indiana,Martin,1.2437801375,11.2,72.28565899,46839.0,,8.4,4.3041581109
18103.0,Indiana,Miami,7.5928758036,10.9,46.486735496,43694.0,4.0,6.8,3.883577299
18105.0,Indiana,Monroe,6.0840944281,8.5,21.248206184,42404.0,3.8,6.6,6.4656210511
18107.0,Indiana,Montgomery,4.1380236426,11.7,52.754170601,50889.0,4.0,7.5,3.8994807122
18109.0,Indiana,Morgan,5.1215623216,10.8,49.137805905,56491.0,2.7,7.8,3.8747888838
18111.0,Indiana,Newton,0.1334371517,11.8,100.0,53715.0,5.0,8.2,3.6917629519
18113.0,Indiana,Noble,3.0702917333,10.8,68.04947829,48789.0,3.9,7.9,3.7179335457
18115.0,Indiana,Ohio,0.0,11.9,100.0,50518.0,,8.3,3.7287369546
18117.0,Indiana,Orange,2.7295088866,11.7,83.45766129,39411.0,6.2,7.5,4.2787329177
